Kode Sub Kanca;Sub Kanca;SEGMENT;Kode Kanca;Kanca;Kanwil;Kode Kanwil
4284;UNIT SELAJAMBE KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4059;UNIT SELACAI CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4180;UNIT SELAAWI GARUT;MIKRO;25;KC Garut;Bandung ;F
4180;UNIT SELAAWI GARUT;MIKRO;25;KC Garut;Bandung ;F
4204;UNIT SEGERAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4204;UNIT SEGERAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4204;UNIT SEGERAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4409;UNIT SEGARANTEN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4409;UNIT SEGARANTEN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4409;UNIT SEGARANTEN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4409;UNIT SEGARANTEN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4127;UNIT SEDONG CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4127;UNIT SEDONG CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4127;UNIT SEDONG CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
3998;UNIT SAYURAN BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
3998;UNIT SAYURAN BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4081;UNIT SAWAHGEDE CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4081;UNIT SAWAHGEDE CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4081;UNIT SAWAHGEDE CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4081;UNIT SAWAHGEDE CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4367;UNIT SARIWANGI SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4367;UNIT SARIWANGI SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
3996;UNIT SARIJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
3996;UNIT SARIJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4179;UNIT SAMARANG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4179;UNIT SAMARANG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4179;UNIT SAMARANG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4460;UNIT SALOPA TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4366;UNIT SALAWU SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4312;UNIT SALAGEDANG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4312;UNIT SALAGEDANG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4312;UNIT SALAGEDANG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4073;UNIT SAGANTEN CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4073;UNIT SAGANTEN CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4073;UNIT SAGANTEN CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4073;UNIT SAGANTEN CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4394;UNIT SAGALAHERANG SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4394;UNIT SAGALAHERANG SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4394;UNIT SAGALAHERANG SUBANG;MIKRO;123;KC Subang ;Bandung ;F
3681;UNIT SADANG SERANG BANDUNG MAR;MIKRO;389;KC Bandung Martadinata;Bandung ;F
3681;UNIT SADANG SERANG BANDUNG MAR;MIKRO;389;KC Bandung Martadinata;Bandung ;F
3681;UNIT SADANG SERANG BANDUNG MAR;MIKRO;389;KC Bandung Martadinata;Bandung ;F
4058;UNIT SADANANYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4058;UNIT SADANANYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4058;UNIT SADANANYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
3680;UNIT RIUNG BANDUNG A H NASUTIO;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3680;UNIT RIUNG BANDUNG A H NASUTIO;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
4439;UNIT REGOL SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4439;UNIT REGOL SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4439;UNIT REGOL SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4311;UNIT RANJIKULON MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4311;UNIT RANJIKULON MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4311;UNIT RANJIKULON MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4057;UNIT RANCAH CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4057;UNIT RANCAH CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4203;UNIT RAMBATAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4203;UNIT RAMBATAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4203;UNIT RAMBATAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4202;UNIT RAMBATAN KULON INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4202;UNIT RAMBATAN KULON INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4202;UNIT RAMBATAN KULON INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
3466;UNIT RAJAPOLAH TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
3466;UNIT RAJAPOLAH TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
3466;UNIT RAJAPOLAH TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4235;UNIT RAJAMULYA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4235;UNIT RAJAMULYA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4235;UNIT RAJAMULYA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4310;UNIT RAJAGALUH MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4310;UNIT RAJAGALUH MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4310;UNIT RAJAGALUH MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4056;UNIT RAJADESA CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4056;UNIT RAJADESA CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4459;UNIT PUTERAN TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4459;UNIT PUTERAN TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4379;UNIT PUSPAHIANG SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4344;UNIT PUSAKARATU PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4344;UNIT PUSAKARATU PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4354;UNIT PURWAKARTAIII PURWAKART;MIKRO;75;KC Purwakarta ;Bandung ;F
4354;UNIT PURWAKARTAIII PURWAKART;MIKRO;75;KC Purwakarta ;Bandung ;F
4354;UNIT PURWAKARTAIII PURWAKART;MIKRO;75;KC Purwakarta ;Bandung ;F
3736;UNIT PURWAKARTA SELATAN ;MIKRO;75;KC Purwakarta ;Bandung ;F
3736;UNIT PURWAKARTA SELATAN ;MIKRO;75;KC Purwakarta ;Bandung ;F
3736;UNIT PURWAKARTA SELATAN ;MIKRO;75;KC Purwakarta ;Bandung ;F
3736;UNIT PURWAKARTA SELATAN ;MIKRO;75;KC Purwakarta ;Bandung ;F
3735;UNIT PURWAKARTA II;MIKRO;75;KC Purwakarta ;Bandung ;F
3735;UNIT PURWAKARTA II;MIKRO;75;KC Purwakarta ;Bandung ;F
3735;UNIT PURWAKARTA II;MIKRO;75;KC Purwakarta ;Bandung ;F
3734;UNIT PURWAKARTA I ;MIKRO;75;KC Purwakarta ;Bandung ;F
3734;UNIT PURWAKARTA I ;MIKRO;75;KC Purwakarta ;Bandung ;F
3734;UNIT PURWAKARTA I ;MIKRO;75;KC Purwakarta ;Bandung ;F
4033;UNIT PURWAHARJA BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4033;UNIT PURWAHARJA BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4392;UNIT PURWADADI SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4392;UNIT PURWADADI SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4392;UNIT PURWADADI SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4393;UNIT PURWADADI BARAT SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4393;UNIT PURWADADI BARAT SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
3292;UNIT PURBASARI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
3292;UNIT PURBASARI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
3292;UNIT PURBASARI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
4408;UNIT PURABAYA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4408;UNIT PURABAYA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4408;UNIT PURABAYA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4343;UNIT PRINGKASAP PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4343;UNIT PRINGKASAP PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4343;UNIT PRINGKASAP PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4342;UNIT PONDOKBALI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4342;UNIT PONDOKBALI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4342;UNIT PONDOKBALI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4146;UNIT PLUMBON CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4146;UNIT PLUMBON CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
3293;UNIT PLERED PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
3293;UNIT PLERED PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
3293;UNIT PLERED PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
3293;UNIT PLERED PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
753;UNIT PETA BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
4145;UNIT PESISIR CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4145;UNIT PESISIR CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4145;UNIT PESISIR CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4201;UNIT PENGANJANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4201;UNIT PENGANJANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4201;UNIT PENGANJANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
3469;UNIT PENGALENGAN SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3469;UNIT PENGALENGAN SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3469;UNIT PENGALENGAN SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3469;UNIT PENGALENGAN SOREANG;MIKRO;544;KC Soreang;Bandung ;F
4100;UNIT PELABUHAN RATU CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4100;UNIT PELABUHAN RATU CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4100;UNIT PELABUHAN RATU CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4212;UNIT PEKANDANGAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4212;UNIT PEKANDANGAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4212;UNIT PEKANDANGAN INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4211;UNIT PATROL INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4211;UNIT PATROL INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4211;UNIT PATROL INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4211;UNIT PATROL INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4341;UNIT PATOKBEUSI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4341;UNIT PATOKBEUSI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4341;UNIT PATOKBEUSI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4178;UNIT PASIRWANGI GARUT ;MIKRO;25;KC Garut;Bandung ;F
4178;UNIT PASIRWANGI GARUT ;MIKRO;25;KC Garut;Bandung ;F
779;UNIT PASIRKOJA BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
779;UNIT PASIRKOJA BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
776;UNIT PASIR KALIKI BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
4121;UNIT PASIR JAMBU SOREANG;MIKRO;544;KC Soreang;Bandung ;F
4121;UNIT PASIR JAMBU SOREANG;MIKRO;544;KC Soreang;Bandung ;F
4121;UNIT PASIR JAMBU SOREANG;MIKRO;544;KC Soreang;Bandung ;F
4438;UNIT PASEH SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4438;UNIT PASEH SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4353;UNIT PASAWAHAN PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4353;UNIT PASAWAHAN PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4353;UNIT PASAWAHAN PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4353;UNIT PASAWAHAN PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
3296;UNIT PASARKOTA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
3296;UNIT PASARKOTA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4283;UNIT PASARBARU KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4144;UNIT PASAR MINGGU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4144;UNIT PASAR MINGGU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4144;UNIT PASAR MINGGU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4144;UNIT PASAR MINGGU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4309;UNIT PASAR LAWAS MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4309;UNIT PASAR LAWAS MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4309;UNIT PASAR LAWAS MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4458;UNIT PASAR CIAWI TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4458;UNIT PASAR CIAWI TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4120;UNIT PASAR ATAS CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4120;UNIT PASAR ATAS CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4120;UNIT PASAR ATAS CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4120;UNIT PASAR ATAS CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4119;UNIT PASAR AHAD BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4119;UNIT PASAR AHAD BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4119;UNIT PASAR AHAD BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
7781;UNIT PASAPEN CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
7781;UNIT PASAPEN CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
4378;UNIT PARUNGPONTENG SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4378;UNIT PARUNGPONTENG SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4099;UNIT PARUNGKUDA CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4099;UNIT PARUNGKUDA CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4099;UNIT PARUNGKUDA CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4118;UNIT PARONGPONG BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4118;UNIT PARONGPONG BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4118;UNIT PARONGPONG BANDUNG SETIAB;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4032;UNIT PARIGI I BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4032;UNIT PARIGI I BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4391;UNIT PARAPATAN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4391;UNIT PARAPATAN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
7780;UNIT PARAKANSALAK CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
7780;UNIT PARAKANSALAK CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4308;UNIT PANYINGKIRAN MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4308;UNIT PANYINGKIRAN MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
3452;UNIT PANUMBANGAN CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
3452;UNIT PANUMBANGAN CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
3452;UNIT PANUMBANGAN CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4042;UNIT PANJALU CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4042;UNIT PANJALU CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4307;UNIT PANJALIN MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4307;UNIT PANJALIN MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4307;UNIT PANJALIN MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4143;UNIT PANGURAGAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4143;UNIT PANGURAGAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4143;UNIT PANGURAGAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4031;UNIT PANGANDARAN BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4031;UNIT PANGANDARAN BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4468;UNIT PANCASILA TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4468;UNIT PANCASILA TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
7820;UNIT PANCA TENGAH TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
7820;UNIT PANCA TENGAH TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4055;UNIT PANAWANGAN CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4055;UNIT PANAWANGAN CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4055;UNIT PANAWANGAN CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4030;UNIT PANANJUNG BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4030;UNIT PANANJUNG BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4030;UNIT PANANJUNG BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4437;UNIT PAMULIHAN SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4437;UNIT PAMULIHAN SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4080;UNIT PAMOYANAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4080;UNIT PAMOYANAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4080;UNIT PAMOYANAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4377;UNIT PAMIJAHAN SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4177;UNIT PAMEUNGPEUK GARUT;MIKRO;25;KC Garut;Bandung ;F
4177;UNIT PAMEUNGPEUK GARUT;MIKRO;25;KC Garut;Bandung ;F
4177;UNIT PAMEUNGPEUK GARUT;MIKRO;25;KC Garut;Bandung ;F
3775;UNIT PAMENGPEUK SOREANG ;MIKRO;544;KC Soreang;Bandung ;F
3775;UNIT PAMENGPEUK SOREANG ;MIKRO;544;KC Soreang;Bandung ;F
3775;UNIT PAMENGPEUK SOREANG ;MIKRO;544;KC Soreang;Bandung ;F
3775;UNIT PAMENGPEUK SOREANG ;MIKRO;544;KC Soreang;Bandung ;F
4009;UNIT PAMARICAN BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4009;UNIT PAMARICAN BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
3732;UNIT PAMANUKAN KOTA ;MIKRO;355;KC Pamanukan;Bandung ;F
3732;UNIT PAMANUKAN KOTA ;MIKRO;355;KC Pamanukan;Bandung ;F
4340;UNIT PAMANUKAN HILIR PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4340;UNIT PAMANUKAN HILIR PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4340;UNIT PAMANUKAN HILIR PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
3458;UNIT PALIMANAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
3458;UNIT PALIMANAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
3458;UNIT PALIMANAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4098;UNIT PALASARIGIRANG CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4098;UNIT PALASARIGIRANG CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4457;UNIT PAGERAGEUNG TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4457;UNIT PAGERAGEUNG TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4457;UNIT PAGERAGEUNG TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4086;UNIT PAGELARAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4086;UNIT PAGELARAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4086;UNIT PAGELARAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4086;UNIT PAGELARAN CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
759;UNIT PAGARSIH BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
759;UNIT PAGARSIH BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
3780;UNIT PAGADEN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
3780;UNIT PAGADEN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
3780;UNIT PAGADEN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
781;UNIT PADJAJARAN BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
781;UNIT PADJAJARAN BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
781;UNIT PADJAJARAN BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
4456;UNIT PADAYUNGAN TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4456;UNIT PADAYUNGAN TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4306;UNIT PADAREK MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4306;UNIT PADAREK MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4306;UNIT PADAREK MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
889;UNIT PADALARANG ;MIKRO;137;KC Cimahi ;Bandung ;F
889;UNIT PADALARANG ;MIKRO;137;KC Cimahi ;Bandung ;F
889;UNIT PADALARANG ;MIKRO;137;KC Cimahi ;Bandung ;F
889;UNIT PADALARANG ;MIKRO;137;KC Cimahi ;Bandung ;F
4008;UNIT PADAHERANG BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4008;UNIT PADAHERANG BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
7744;UNIT PABUARAN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7744;UNIT PABUARAN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7744;UNIT PABUARAN SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4339;UNIT PABUARAN PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4339;UNIT PABUARAN PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4339;UNIT PABUARAN PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4406;UNIT NYALINDUNG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4406;UNIT NYALINDUNG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4406;UNIT NYALINDUNG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4365;UNIT NEGLASARI SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
7580;UNIT NARINGGUL SOREANG;MIKRO;544;KC Soreang;Bandung ;F
7580;UNIT NARINGGUL SOREANG;MIKRO;544;KC Soreang;Bandung ;F
4424;UNIT NARIMBANG SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4424;UNIT NARIMBANG SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4364;UNIT NANGERANG SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4364;UNIT NANGERANG SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
3468;UNIT NAGREK MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
3468;UNIT NAGREK MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4097;UNIT NAGRAK CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4097;UNIT NAGRAK CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
4467;UNIT NAGARASARI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4467;UNIT NAGARASARI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4390;UNIT MUNJUL SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4390;UNIT MUNJUL SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4217;UNIT MUNDU JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4217;UNIT MUNDU JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4217;UNIT MUNDU JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
